Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image,Google Maps
2/2/2016,@NBSaphierMD,Dr. Nicole Saphier,My 3 year old has the same one. My husband is extremely jealous. #StarWars #R2D2 https://t.co/sKY4VWFd5s,694695314305978368,Twitter for iPhone,1425,1208,0,4,No,3/6/2015,NYC area/ Northern NJ,"Breast Radiologist, wife of Neurosurgeon w 3 boys. Yogi. Advocate. Passionate about #HealthcarePolicy Views R mine, not advice #RSNJ #RadsHaveAFace #BCSM",View,
2/2/2016,@HalloweenTownCA,Halloween Town,"""Hi I'm Matt. I'm a radar technician."" Stop in and get your very own Matt...Kylo Ren, cardboard cutout!! #starwars https://t.co/gdG1Z1kGJh",694696061147852801,Twitter for iPhone,22118,29,3,7,No,9/12/2009,"Burbank, CA 91505 ","Halloween Town is the most unique year-round Halloween, costume, and horror store in the USA (or anywhere else!) Follow us on Instagram! IG: HALLOWEENTOWNSTORE",View,
2/2/2016,@Grand_DM,Grand DM,"""But Obi-Wan we have to go back to the future and erase Jar Jar from history"" #StarWars #BackToTheFuture https://t.co/6fkR8W0AC2",694698026691072001,Twitter for Android,1727,821,12,16,No,8/1/2012,,"DM of three decades, tabletop game enthusiast, creativity aficionado, writer, and proprietor of the #Gametavern",View,
2/2/2016,@DmathchesLive,Riff-O-Tronic,@echidnabot little known #Starwars Character spotted in the Mos Esley Cantina Kitik Keed'kak #TrashTue https://t.co/GMtYXHj94E,694699131021959168,Twitter for Android,666,329,1,8,No,11/2/2014,Mars,#LiveTweet account for Psychotronic Daily @dmathches . I Host a #Riffotronic livetweet every Saturday at 8 Eastern,View,
2/2/2016,@isDARTHVADER,Dave Prowse,The original Emperor's eyes were superimposed chimp eyes #StarWars #Triva https://t.co/VJuj7kb3TA,694700663947657216,TweetDeck,65329,67,117,271,No,11/12/2010,,The Official Twitter account of actor Dave Prowse (the man behind the mask of Darth Vader in the original Star Wars trilogy).,View,
2/2/2016,@Star_Wars_Deals,Star Wars Fans,Star Wars: The Force Awakens Set To Hit $2 Billion At The Box Office! https://t.co/eN7jzDlx2X #StarWars https://t.co/eQ8dUKS3Sg,694701892421750784,oauthwebamazon,2083,2838,5,9,No,12/1/2015,,We are a #Geek #StarWars Fan Club on Twitter. Follow us and stay tuned. Follow Us and May the Force be with you #StarWarsTheForceAwakens #StarWars,View,
2/2/2016,@HerUniverse,Ashley Eckstein,"Be smooth and stylish, just like the Sith Lord himself in our chic #StarWars Darth Vader ""pleather"" jacket! https://t.co/jP0Jtlh0HI",694702054242172928,Buffer,41468,22089,1,8,No,3/16/2010,,Official Twitter Account for Actress Ashley Eckstein and Her Universe™ - Fashion forward merchandise for female Sci-Fi and Fantasy Fans!,View,
2/2/2016,@TheDrum,The Drum,Disney's #StarWars reboot helps secure it World's Most Powerful Brand title https://t.co/7gkuE5ZX2S https://t.co/EmlaT0iQ9R,694702059455672320,Hootsuite,151435,2100,4,5,No,2/13/2009,UK and US,The home of modern marketing and media in the UK and US. The Drum is UK's most visited marketing news website and AOP editorial team of the year 2014 & 2015.,View,
2/2/2016,@StarWarsTHX,Killer Star Wars,#StarWars ESB Battle on Hoth by Derek Payne https://t.co/t2EGYu4BUM,694703467873603585,Twitter Web Client,6556,6498,9,15,No,2/10/2015,"Blackpool, UK",Tweeting Star Wars 24/7 | Contributor to @killer_kitsch,View,
2/2/2016,@Grey_Starr,Daniel Goodland,#3Dprint yourself some #StarWars Imperial Binders! designed by me @Grey_Starr @thingiverse https://t.co/de2TdbeInx https://t.co/CzuSda9rO1,694704193857273856,Twitter Web Client,238,399,1,0,No,9/8/2014,Earth,"TD-2519, I love Trooping for a cause. I love fan run conventions (Ad Astra FTW). Star Wars, Indiana Jones, and Zombies top my movie list.",View,
2/2/2016,@chrisiscosmic,Chris,Can't wait for this ! #starwarstheforceawakens #lego #ps4 #starwarslego #starwars #videogames https://t.co/VKzEZvHKH3,694704968348143617,Instagram,118,603,0,2,No,3/15/2012,"Winnipeg, Manitoba",Sci-Fi / Horror Movies / Video Games / Pizza.,View,
2/2/2016,@ComicBook_Movie,ComicBookMovie.com,Is This Proof That Boba Fett Will Appear In Rogue One: A Star Wars Story? #StarWars #RogueOne #BobaFett https://t.co/fE0iWIFVbN,694708250441338880,Facebook,58359,623,11,23,No,9/16/2010,,"Breaking news about comics being made into movies: Batman, Superman, The Avengers, Spider-Man, Iron Man, Thor, X-Men, Wolverine and more!",View,
2/2/2016,@JANGBRiCKS,JANGBRiCKS,#LEGO #StarWars 2016 Obi Wan's Jedi Interceptor review https://t.co/X7mfOOKh1y,694708868010610693,Google,2574,1,1,8,No,11/24/2014,,,View,
2/2/2016,@Fragged_BYaGIRL,Fragged_ BYaGIRL,FREAKING OUT! Please come sooner!!!!! #lego #starwars #bb8 https://t.co/bjvCMAjKwq,694708951112376320,Twitter for iPhone,247,183,0,5,No,6/12/2015,"Dreamville, USA ",My code just happens to have a glitch. #halfbald... five brain surgeries down•video games• I like history and ancient civilizations•,View,
2/2/2016,@GreenMamasPad,Marianna,Pre-Order LEGO #StarWars #TheForceAwakens for all platforms! Amazon: https://t.co/vEotUfgIe6 GameStop:... https://t.co/H7yDhlNmQ6,694709851734331392,Facebook,21944,23507,0,0,No,11/25/2008,Connecticut,"Connecticut mom blogger discussing life, reviews & green living at http://t.co/U6DkEOQYmn & romance book reviews at http://t.co/ZDth8AhgSq. @alustforreading",View,
2/2/2016,@Atlanta4Bernie,Atlanta For Bernie,The People will never get what we want until we #GetMoneyOut of #Politics #Bernie2016 #JediMasterSanders #StarWars https://t.co/mTJ0TbivV8,694710202201931776,TweetDeck,4482,1116,11,18,No,6/2/2015,"Atlanta, GA",Grassroots METRO ATLANTA wants Senator @BernieSanders for President in 2016! / GA at large: @Georgia4Bernie,View,
2/2/2016,@Georgia4Bernie,Georgia for Bernie,The People will never get what we want until we #GetMoneyOut of #Politics #Bernie2016 #JediMasterSanders #StarWars https://t.co/bNoR6X10Ri,694710202227122176,TweetDeck,4798,762,26,28,No,5/23/2015,"Georgia, USA",Grassroots GA is organizing for @BernieSanders 2016! Follow for all things Bernie in GA! Email: gaforsanders@gmail.com #FeelTheBern METRO ATL: @Atlanta4Bernie,View,
2/2/2016,@otisframpton,Otis Frampton,Warmed-up today by working on layouts for a Jawa-themed fan comic. Layouts = ugly sketches. #makingcomics #StarWars https://t.co/y4cqIYxyqe,694710995705565184,Twitter for iPhone,4786,258,0,11,No,5/8/2008,"St. Paul, MN",Creator of Oddly Normal (Image Comics) and ABCDEFGeek. One of the artists on How It Should Have Ended. Instagram: otisframpton https://t.co/Wq2etTD0Yg,View,
2/2/2016,@AndersonCarilyn,CarilynAnderson,"As a #mom raising girls, I love this! Great example how #Blogs change #marketing . #starwars #geekparents #comics https://t.co/4cSjZID9no",694711598733213696,Twitter for Android,383,404,0,1,No,6/9/2012,,"President Carlson Laboratories, Avid Reader, Nutrition advocate, Mother, Foodie, Football Fan, Rock/Blues fan.",View,
2/2/2016,@SamanthaGrace,Samantha Grace,I'm a storm trooper. Retweet if you like Star Wars. #starwars #Stormtrooper #cosplay https://t.co/SsD2DMAeUY https://t.co/NMmObZZF5l,694713770040434688,Twitter Web Client,15554,1581,7,23,No,9/12/2008,"Los Angeles, CA",I'm Samantha Grace from https://t.co/LGH9Gr9kgD sexy fetish model by day & super heroine by night. Book Me: samantha@samanthagracelive.com,View,
2/2/2016,@BobaFettANHSE,Mark Austin,Tsuneo again - what a talented chap!!! #StarWars #starwarsdaily #artwork https://t.co/9AIH5wASqP,694715227435245569,Twitter for iPhone,3059,1954,2,10,No,4/5/2015,Docking Bay 94,"I played Boba Fett in Star Wars - A New Hope (Special Edition, 1997). Animation/fx supervisor at ILM, Disney, Sony, Third Floor, MPC, Proof, BOSA",View,
2/2/2016,@AgnesGarbowska,Agnes Garbowska,I gave Matt some digital colours since I thought it would be fun. 😊 #kyloren #matt #snl #starwars #forceaw akens #… https://t.co/2WLbaiDthU,694715435061809152,IFTTT,7134,1083,2,14,No,6/5/2009,,"Artist for My Little Pony. Cover Artist for MLP, Jem & the Holograms, Grumpy Cat, Transformers, Powerpuff Girls, Samurai Jack, Littlest Pet Shop, Sonic Universe",View,
2/2/2016,@IAmCattSadler,catt sadler,Intergalactic Glam tonight on @Enews. #zippers #shoulders #starwars #styledbybec #TheCATTWALK 👽 https://t.co/kCJXhNxr9s,694716544081891333,Instagram,147522,923,2,13,No,3/15/2009,Los Angeles,"Mom to Austin & Arion, TV Host on @Enews, Docu Filmmaker, Style Maven, Snapchat Addict (cattsadler), & Eternal Optimist // https://t.co/FBSVU1Xsg0 #theCATTWALK",View,
2/2/2016,@isDARTHVADER,Dave Prowse,Take her away #DarthVader #StarWars #OriginalTrilogy https://t.co/cSOLy0fyEW,694717008156368896,TweetDeck,65329,67,44,186,No,11/12/2010,,The Official Twitter account of actor Dave Prowse (the man behind the mask of Darth Vader in the original Star Wars trilogy).,View,
2/2/2016,@ThatJamesKahn,James Kahn,Limited edition #StarWars perks available at https://t.co/8KHfdpT3O0! #film #WSB #gogofilm #supportindiefilm https://t.co/qvEeqsgb7F,694717250872479744,Meet Edgar,14669,13609,2,6,No,7/8/2012,thatjameskahn.com,"Writer/Producer STAR TREK: VOYAGER, MELROSE PLACE, @WrongsideBob. Novel Writer RETURN OF THE JEDI, TEMPLE OF DOOM, POLTERGEIST, GOONIES. Singer-Songwriter. Doc.",View,
2/2/2016,@thegreenjedi07,Tony K,Droid Rage Muscle Cut Tee https://t.co/UVw4mgpaQa via flexcomics #fitness #starwars,694719323198377984,Twitter for iPhone,417,460,0,3,No,11/25/2008,United States,"I lift heavy stuff for fun and health. Cannabis traveler, activist and educator. @WeedHorn_Media",View,
2/2/2016,@jasonfinlay10x,Jason Finlay,Replace fear with a positive affirmation until that fear is gone. #yoda #StarWars #quoteoftheday #quotes #quote https://t.co/tVsCUd1zXU,694720452392914944,Twitter for iPhone,4061,4143,2,2,No,9/7/2014,"Ball So Hard, AZ",Living a #10x lifestyle striving to be the best sales person on the planet. I'm the GSM for in-park sales @ Blue Diamond and all we do is HUSTLE! #sales,View,
2/2/2016,@SantaCruzBio,Santa Cruz Biotech,Meet Leek Skywalker and Old Bean Kenobi... #starwars #veggies #toofunny https://t.co/v3wRTUCcFx,694721491389120512,TweetDeck,11333,12411,3,8,No,1/2/2014,"Dallas, TX","Leading producer of Antibodies, RNAi, Biochemicals and CRISPR products for research applications. #Facebook: https://t.co/K0DATQCj1D",View,
2/2/2016,@BobaFettANHSE,Mark Austin,He's coming for that guy wearing the slippers #DarthVader #StarWars #starwarsdaily https://t.co/csobOSp6iK,694721593545613312,Twitter for iPhone,3059,1954,2,9,No,4/5/2015,Docking Bay 94,"I played Boba Fett in Star Wars - A New Hope (Special Edition, 1997). Animation/fx supervisor at ILM, Disney, Sony, Third Floor, MPC, Proof, BOSA",View,
2/2/2016,@newwavetraders,newwavetraders.com,2012 AT-AT available at https://t.co/mUNoIA04QQ SAVE $50 #StarWars #StarWarsRebels #StarWarsForceAwakens #SALE https://t.co/Xxos43fhWd,694722378220359681,Twitter Web Client,45328,45586,0,5,No,4/10/2012,Worldwide,Retro Video Games & Vintage Toys https://t.co/mi5aCbjCAG,View,
2/2/2016,@YahooMovies,Yahoo Movies,So Captain Phasma survived the destruction of the Starkiller Base after all? https://t.co/1D2RyHiDPn #StarWars https://t.co/4QMDNKdTEl,694722484763922432,TweetDeck,411014,1255,12,35,No,12/3/2008,New York and LA,Now playing: @JoshSWolk @meriahonfiah @djkevlar @ratedgiana @kermitche @MarcusErrico @jordanzakarin @gwynnesanity,View,
2/2/2016,@TheWriteMunz,Michael G. Munz,"So, I bought a lightsaber... https://t.co/P0ITsShnX4 #StarWars https://t.co/0N2B5IfvX3",694722700305018880,Twitter Web Client,2431,1809,1,7,No,10/15/2011,"Seattle, WA","Sci-fi/fantasy writer, goofball-wiseass, geek, & Farscape nut. Author of Zeus Is Dead: A Monstrously Inconvenient Adventure: https://t.co/ZDJpHoTKIr",View,
2/2/2016,@Chrissie_Zullo,chrissie zullo,#Rey and #BB8 love. Sorry for lack of posts lately... Still in a #StarWars mood. #theforceawakens #drawing #artist https://t.co/7mUb5uXiqD,694723191575543808,Twitter for iPhone,3492,98,72,178,No,2/26/2011,artist,"full time drawing machine, currently working for DC/Vertigo Comics",View,
2/2/2016,@wgtc_site,We Got This Covered,10 Actors Who Had Tremendous Breakthroughs In 2015 - https://t.co/QKUsdHX8Pk #StarWars #Brooklyn #BridgeOfSpies https://t.co/DgANzo5DkT,694724565767888897,We Got This Covered,30046,24855,1,8,No,6/28/2010,USA,"Covering the entertainment world: Movies, Gaming, Blu-Ray, Music and TV. Any inquiries: info@wegotthiscovered.com",View,
2/2/2016,@newwavetraders,newwavetraders.com,2012 FALCON available at https://t.co/mUNoIA04QQ SAVE $100 #StarWars #StarWarsRebels #StarWarsForceAwakens #SALE https://t.co/D7mORzUWkf,694724574513098752,Twitter Web Client,45328,45586,0,6,No,4/10/2012,Worldwide,Retro Video Games & Vintage Toys https://t.co/mi5aCbjCAG,View,
2/2/2016,@wxbrad,Brad Panovich,"My 4yr daughter thinks that the song ""One Call Away"" by Charlie Puth is actually ""I'm Obi-Wan"". I will never correct her, EVER! #StarWars",694724860463988736,TweetDeck,45731,5480,3,33,No,2/27/2009,"Charlotte, NC","Chief Meteorologist in Charlotte, NC, Weather & Tech Geek! Suffering Cleveland Sports Fan & @OhioState grad.I Blog at https://t.co/oLVgKYPDDU #cltwx #ncwx #scwx",View,
2/2/2016,@PoliticsJim,Politics Jim,#StarWars My kind of candidate https://t.co/tCI9gc0qKA,694725277432188930,Twitter Web Client,36442,12399,2623,1075,No,8/16/2011,"Las Vegas, NV",I'm a #socialmedia #guru that is dipping into politics. A #Libertarian that hates partisan crap. I like to get things done. Professional smart ass,View,
2/2/2016,@ClassicJedi77,STAR WARS trilogy,I Remember collecting the whole #StarWars set. Still have em all... @StarWarsJunk @ClassicStarWars @StarWars7783 https://t.co/9mK2CCiGVk,694725426967646208,Twitter for iPhone,55,38,9,12,No,1/10/2016,Tatooine,"Fan account tweeting pics, toys and cool stuff from the original Star Wars trilogy.",View,
2/2/2016,@turn2paige394,Paige Willis,Whole theater to myself. I can fangirl over @Poe_Damner0n and @FN_Finn_2187 in peace. #TheForceAwakens #starwars https://t.co/yQC5UwqQgc,694725462233370625,Twitter for iPhone,115,204,0,3,No,9/25/2014,Kansas City ,Video Gamer - Squirrel Sister - Youtube Noob (subscribe at Turn2Paige394),View,
2/2/2016,@ForestRowell,happy mishkas,Stay thirsty ma Bookies.' (Brought to you by the blue milk council of Tatooine.) #StarWars https://t.co/bF2McdfyFn,694725846326648832,Twitter for iPad,349,218,1,8,No,8/21/2011,,,View,
2/2/2016,@fangirlcantina,Tricia Barr,Heard a lot of feedback from average #StarWars fans that Rebels is hard to access. Has hurt the show from beginning. https://t.co/bgLq1mqzkD,694726912120393728,Twitter Web Client,6533,4360,3,7,No,9/6/2010,Right Here Right Now,"Founder, FANgirl Blog. Co-author, ULTIMATE STAR WARS. Co-host, Fangirls Going Rogue. For my award-winning novel WYNDE, see https://t.co/6SwYSOIBBD",View,
2/2/2016,@EntEarth,Entertainment Earth,Check out this epic #StarWars wooden Millennium Falcon by Martin Creaney! (https://t.co/H0KpfHna3y) https://t.co/Lwe5t95Ekg,694728269875146753,Twitter Ads,31903,455,10,19,No,9/26/2007,"Simi Valley, CA","Welcome to the E.E. Twitterverse of action figures, bobble heads, toys, collectibles and fun! Stay updated on all the latest Entertainment Earth news.",View,
2/2/2016,@ChineseTheatres,TCL Chinese Theatres,"#StarWars #TheForceAwakens RETURNS in @IMAX 3D with Laser for 1 final week, beginning Friday https://t.co/o5GpMBOXL3 https://t.co/E0C4rxTWnz",694729335287066624,Twitter Web Client,7728,2138,28,68,No,5/26/2011,"Hollywood, CA",Your neighborhood IMAX theatre. #bestIMAXexperience,View,
2/2/2016,@stanstormtroop,Stan T. Stormtrooper,The #Empire had great doctors. The #Rebels not so much. #StarWars #DarthVader #Padme https://t.co/FtcNQOFXZA,694729499095764993,Twitter for Android,100,136,6,9,No,1/15/2016,Bespin,Just a Stormtrooper who hates Rebels and Resistance.,View,
2/2/2016,@ForceGirls,Force_Girls,New IG contest w/ @Thirteenth_Flr https://t.co/C7aM33sXCU #darkside #rebelscum #ww2 #starwars #forcegirls https://t.co/xUeKHwEAKw,694731020436832256,Twitter for iPhone,2318,171,4,8,No,4/4/2013,In a galaxy far far away,"Bringin ya EPIC #StarWars fangirls, art, tattoos, & giggles from ALL over the Galaxy! PM submissions, rude comments get ya blocked #cosplay #dorkside #nerdgasm",View,
2/2/2016,@Randy_Martinez,Randy Martinez,That's my #BobaFett art! Available at #Kohls ! Two shirt style too! #StarWars #bountyhunter https://t.co/xjuJ5uY8gu https://t.co/wpBsKDpKai,694731562445713409,Twitter for iPad,1177,261,2,5,No,5/31/2009,"Los Angeles, Ca","Artist/Illustrator for Lucasfilm,Topps, Upperdeck and Marvel. How-To-Draw book author @IMPACTbooks . Musician for anyone who will listen.",View,
2/2/2016,@AllThatsCosplay,All That's Cosplay,Darth Talon Cosplay Invites Us to The Dark Side https://t.co/pkxib0jIwq #Cosplay #starwars https://t.co/jYtZlCpZea,694732109928337408,Buffer,32921,1232,16,57,No,11/26/2012,"San Diego, CA",All That's Cosplay is a dedicated section to @AllThatsEpic where we showcase the best of the best #Cosplay work around the world. Let us show how Epic you are!,View,
2/2/2016,@CarrieFisherHub,Carrie Fisher Fans,Made this edit in honor of Han and Leia 😢💛 @carrieffisher #starwars #theforceawakens #hansolo #leia https://t.co/nTND3gHkth,694732129679192064,Twitter for iPad,120,30,1,6,No,12/28/2015,,Fans of the Queen Carrie Fisher! Follow us on Instagram: @carriefisherworld! We love you Carrie! Please follow us and make an Instagram! @carrieffisher,View,
2/2/2016,@HerUniverse,Ashley Eckstein,"You'll absolutely stay warm all the way to the first marker with our comfy ""Snowy Chewbacca"" pullover! #StarWars https://t.co/3bguzZJ3ar",694732171794317313,Buffer,41468,22089,2,13,No,3/16/2010,,Official Twitter Account for Actress Ashley Eckstein and Her Universe™ - Fashion forward merchandise for female Sci-Fi and Fantasy Fans!,View,
2/2/2016,@dailydisneyblog,Brad Hughes,Enjoy! #starwars #starwarsfireworks #dhs https://t.co/XVT9CTPI9x,694733275508662272,Twitter for Android,294,237,1,7,No,2/7/2014,"Concord, NC ",Disney fan and Podcaster,View,
2/2/2016,@Papag0da,Joe Papagoda,Side view of my #StarWars Legion helmet painted with @liquitex markers. #acrylic #stormtrooper #Artistshowcase https://t.co/FS1Y6ex9F0,694733440432869376,Twitter Web Client,2426,431,1,5,No,3/12/2009,"North haven, ME","23. Abstract painter, photographer, and nearly everything else. Following back similar! https://t.co/JiOwA24i3H",View,
2/2/2016,@wildwaterstu,swiftwaterstu,Let's roll #starwars https://t.co/HpvPeghvdM,694733952343502848,Twitter for iPad,8660,9054,1,7,No,11/10/2012,UK nr cambridge,"Starwars,Marvel,Scifi and Anything water related as long as its wet'n fast! Partying hard like a God here and instagram! BE SURE BEFORE YOU FOLLOW-i follow back",View,
2/2/2016,@IEarths,Infinite Earths,The Lasat Return In New Star Wars Rebels Clip... #StarWarsRebels #StarWars #MTFBWY https://t.co/mmgHmXxIJp https://t.co/PuuoXsAwsC,694734214370103296,Twitter Web Client,14279,478,1,9,No,10/26/2012,Canada,Bringing You Breaking News from the Pop Culture Multiverse! Look for us on @colexions @moviepilotnews & @scifiedcom,View,
2/2/2016,@BobaFettANHSE,Mark Austin,"Make a great tattoo, I think I just might... #BobaFett #StarWars #starwarsdaily #starwars https://t.co/XQFr3J5RGC",694735056976252929,Twitter for iPhone,3059,1954,1,10,No,4/5/2015,Docking Bay 94,"I played Boba Fett in Star Wars - A New Hope (Special Edition, 1997). Animation/fx supervisor at ILM, Disney, Sony, Third Floor, MPC, Proof, BOSA",View,
2/2/2016,@BobaFettANHSE,Mark Austin,Plain and simple is as good a way as any #StarWars #starwars #starwarsdaily https://t.co/kBgfNG7hbL,694736409635082240,Twitter for iPhone,3059,1954,1,11,No,4/5/2015,Docking Bay 94,"I played Boba Fett in Star Wars - A New Hope (Special Edition, 1997). Animation/fx supervisor at ILM, Disney, Sony, Third Floor, MPC, Proof, BOSA",View,
2/2/2016,@BobaFettANHSE,Mark Austin,Four nice ones in my opinion #BobaFett #StarWars @bobafettfanclub @OneEyedJedi @AndreaMOviedo https://t.co/jDL2UURlgs,694736889991950336,Twitter for iPhone,3059,1954,3,16,No,4/5/2015,Docking Bay 94,"I played Boba Fett in Star Wars - A New Hope (Special Edition, 1997). Animation/fx supervisor at ILM, Disney, Sony, Third Floor, MPC, Proof, BOSA",View,
2/2/2016,@BobaFettANHSE,Mark Austin,It's raining Boba - oh yeah #BobaFett #StarWars #starwarsdaily @merloclaudio @3mandos @jfett85 https://t.co/b2bmUrfGzC,694737305303539712,Twitter for iPhone,3059,1954,6,12,No,4/5/2015,Docking Bay 94,"I played Boba Fett in Star Wars - A New Hope (Special Edition, 1997). Animation/fx supervisor at ILM, Disney, Sony, Third Floor, MPC, Proof, BOSA",View,
2/2/2016,@wgtc_site,We Got This Covered,Gwendoline Christie Will Return As Captain Phasma In #StarWars #EpisodeVIII - https://t.co/5Ml8YtAp6z https://t.co/RZaetK67Lh,694737581909479425,We Got This Covered,30046,24855,13,13,No,6/28/2010,USA,"Covering the entertainment world: Movies, Gaming, Blu-Ray, Music and TV. Any inquiries: info@wegotthiscovered.com",View,
2/2/2016,@BobaFettANHSE,Mark Austin,Keep em coming #StarWars #BobaFett #starwarsdaily @KerenSchwartz2 @bobafettfans @Nat_Chemist https://t.co/z1eMzQ1sOl,694737650394251264,Twitter for iPhone,3059,1954,2,10,No,4/5/2015,Docking Bay 94,"I played Boba Fett in Star Wars - A New Hope (Special Edition, 1997). Animation/fx supervisor at ILM, Disney, Sony, Third Floor, MPC, Proof, BOSA",View,
2/2/2016,@BobaFettANHSE,Mark Austin,Bounty hunter supreme #BobaFett #StarWars #starwarsdaily @BobaFettHunt @BitterBobaFett @bobafettishWoW https://t.co/pMlqUWHELm,694737972101394433,Twitter for iPhone,3059,1954,1,9,No,4/5/2015,Docking Bay 94,"I played Boba Fett in Star Wars - A New Hope (Special Edition, 1997). Animation/fx supervisor at ILM, Disney, Sony, Third Floor, MPC, Proof, BOSA",View,
2/2/2016,@BobaFettANHSE,Mark Austin,Ok I'll stop!!! #BobaFett #StarWars #starwarsdaily https://t.co/mvxAeJOo81,694738538663845888,Twitter for iPhone,3059,1954,1,8,No,4/5/2015,Docking Bay 94,"I played Boba Fett in Star Wars - A New Hope (Special Edition, 1997). Animation/fx supervisor at ILM, Disney, Sony, Third Floor, MPC, Proof, BOSA",View,
2/2/2016,@Kamiduu,BB-K8,My #bb8 collection thus far... It actually pales in comparison to my #r2d2 collection!! 😆 #StarWars #TheForceAwakens https://t.co/GIz8hQMThX,694738778158551041,Twitter for iPhone,946,941,0,14,No,2/23/2012,AZ,Droid enthusiast. Hear me on @nofppod & @blabbathehutt!,View,
2/2/2016,@GoldenLassoGirl,Kimi,Starting our new #edgeoftheempire campaign with some #starwars cocktails! #happyjacksrpg… https://t.co/TorFWZXoj0,694739422785462272,Instagram,2811,1267,2,3,No,11/8/2010,facebook.co/goldenlassocosplay,Golden Lasso Cosplay | @HappyJacksrpg Podcast Host | @Nerdstronggym Coach | Tutorial Blogger/Vlogger | Gamer | Geek |Instagram/YouTube: GoldenLassoGirl,View,
2/2/2016,@screencrafting,ScreenCraft,Check out some of the greatest #StarWars quotes applied to #screenwriting! https://t.co/z3523OdfhV https://t.co/91XtLWwoCs,694739765971783680,Hootsuite,45451,8212,2,4,No,1/22/2013,"Los Angeles, CA",The craft of screenwriting. The business of Hollywood. Questions? Email us: info@screencraft.org,View,
2/2/2016,@KennerToys,Kenner Toys,"Our newest video, Top 10 Never Made Kenner Star Wars figures (new link) https://t.co/L8pnyBHwPx #starwars",694739938328330241,Twitter for Mac,12835,135,6,17,No,8/29/2012,USA,"Tweeting pictures and other stuff related to the best toy brand ever, Kenner! We are fans and not affiliated with Hasbro or Kenner. Email: KennerToys@mail.com",View,
2/2/2016,@ElMundoTech,Alberto C Saldamando,#WBIE & #TTGames announce #Lego #StarWars: #TheForceAwakens - #latism #videogames… https://t.co/nuoBk9nvF9 https://t.co/QPrSz98O12,694740046688026624,WordPress.com,1216,2026,0,1,No,10/31/2008,"Orlando, FL","Founder, Editor-in-Chief @ http://t.co/xPvzND5kBX. Freelance #Tech #Devices #VideoGames #Anime #Internet #Space Writer. #Geek. #elmundotech",View,
2/2/2016,@TheMaddenGamer2,Gregory,Choose your side! #LightSaber #StarWars #KyloRen https://t.co/c9NmrLVpGf https://t.co/XeSOHN1r2D,694742605532364800,Twitter for iPhone,32,185,0,2,No,11/22/2015,,Xbox One: TheMaddenGamer0. NY Giants fan,View,
2/2/2016,@DigitalLA,Digital LA,Congrats BB-8 wins outstanding Model at #VESAwards @VFXSociety #StarWars @ILMVFX VFX https://t.co/Xz7skfWjvC,694743914742312960,Twitter for iPhone,30258,2320,14,24,No,12/14/2008,Los Angeles,"Tweeting digital entertainment & startups: movies, TV, music, games; News, Conferences, Jobs, Awards, and our Events. Creator of Silicon Beach Fest @SBFestLA",View,
2/2/2016,@benrankel,Ben Rankel,I promised I'd give him hair. Colour next. #finn #starwars https://t.co/YEhfHQCSvI,694743999110721536,Twitter for iPhone,1313,676,23,144,No,3/15/2009,"Calgary, Alberta",Poptart enthusiast. Comics drawer/writer. 1/5th Voltron. 2/3rds human. Current: FRANK - coming 2017 from @renegadeartsent,View,
2/2/2016,@DigitalLA,Digital LA,Congrats #StarWars Falcon Chase / Graveyard wins created Environment in Photoreal Feature #VESAwards @VFXSociety https://t.co/CApgRpi1UV,694744970129846273,Twitter for iPhone,30258,2320,8,15,No,12/14/2008,Los Angeles,"Tweeting digital entertainment & startups: movies, TV, music, games; News, Conferences, Jobs, Awards, and our Events. Creator of Silicon Beach Fest @SBFestLA",View,
2/2/2016,@ILMVFX,ILM Visual Effects,#StarWars wins Outstanding Environment at the #VESAwards https://t.co/hqf5SFkOIQ,694745273151586304,Twitter for iPhone,75372,202,19,57,No,10/22/2009,"San Francisco, CA","Founded by George Lucas in 1975 to create the special effects for Star Wars, ILM has since contributed to nearly 300 films.",View,
2/2/2016,@Bam_Kapow,Bam-Kapow Toys,We have this super First Order Stormtrooper 12 Inch Hot Toy in stock. #Starwars https://t.co/w1NLZ62GE5 https://t.co/s9ph799Jjo,694746390967238656,Hootsuite,1364,1339,2,4,No,2/4/2014,Gold Coast Aust,Selling Toys from the Gold Coast and loving every minute of it! http://t.co/e0YTx9Th6G,View,
2/2/2016,@animag,Animation Magazine,Created env in a photoreal feature winners for #StarWars @ILMVFX #VESAwards https://t.co/1pe2nazM1r,694747187595456512,Twitter for iPhone,41441,306,3,6,No,3/6/2009,"Calabasas, CA","The Magazine All About the Art, Business and Technology of Animation!",View,
2/2/2016,@DigitalLA,Digital LA,Congrats #StarWars Falcon Chase / Graveyard wins Virtual Cinematography #VESAwards @VFXSociety @ILMVFX https://t.co/5IFLYXaoX6,694747281573048320,Twitter for iPhone,30258,2320,3,9,No,12/14/2008,Los Angeles,"Tweeting digital entertainment & startups: movies, TV, music, games; News, Conferences, Jobs, Awards, and our Events. Creator of Silicon Beach Fest @SBFestLA",View,
2/2/2016,@animag,Animation Magazine,Virtual cinematography winners for #StarWars #VESAwards https://t.co/0g54mNYTqM,694748618247393280,Twitter for iPhone,41441,306,2,7,No,3/6/2009,"Calabasas, CA","The Magazine All About the Art, Business and Technology of Animation!",View,
