Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image,Google Maps
2/5/2016,@AtelierMarega,Atelier Marega,"Everything is ready for tomorrow #FiftyShades of #Casanova #GrandBall in #Venic, even #specialeffects || marega.it https://t.co/VzKkEZHBRr",695590804325339136,Twitter Web Client,588,1965,0,0,No,9/28/2011,Venezia,"In the heart of #Venice, @AtelierMarega makes the original Venetian paper-machè #masks and historical #costumes. #CasanovaGrandBall2016",View,
2/5/2016,@CtgreyGrey,Christian Grey,@SmartassAna Mr Grey would appreciate your follow..... #fiftyshades,695592647352848384,Twitter for iPhone,2217,4981,0,0,No,1/2/2015,,"I'm Christian, have you signed the contract yet......and dare you enter my Red Room.....? #50shades #50shadesofgrey #MrGrey #fsog #kinky #fiftyshadesofgrey",View,
2/5/2016,@fsog_greysessed,Michelle | FSD,The 110 East Cordova address for SIP is close to SIP location filmed (see below) but not shown in #FiftyShades. https://t.co/xctCpAZn7n,695592715052929024,Twitter for iPhone,6933,689,17,50,No,7/28/2014,New York • Seattle,"Welcome! This is a fan page for #FiftyShades, #DakotaJohnson, #JamieDornan & @E_L_James • Follow for daily news and updates • #GREYSESSED • Laters, Baby ;)",View,
2/5/2016,@FrenchEntree,FrenchEntrée,Attention Grey fans: 'Fifty Shades Darker' to be filmed in Paris https://t.co/BiX5JuUQuK #FiftyShades via @THR https://t.co/YIOPgDfQIZ,695595021274374148,Buffer,8014,3236,1,0,No,10/5/2009,"Bath, UK & all over France","Because you love France... The world's favourite magazine about French property, lifestyle & travel!",View,
2/5/2016,@fiftyshadesqc,FiftyShadesQc,11 days until #FiftyShades Darker #Filming #Vancouver #FSD https://t.co/GiCkFCypYd,695595982810173442,Twitter for iPhone,2960,258,12,49,No,7/14/2015,"Québec, Canada","Marie, fan of #FiftyShades and @E_L_James | Infos Qc | #IncurableRomantic #FanGirl | New-Nouveau | Contact: fiftyshadesqc@gmail.com",View,
2/5/2016,@fiftyseries,Fifty Shades of Grey,How to talk to your Tinder date about 10 great books you've never read - The Guardian https://t.co/bqzJNsmtwq #FiftyShades,695597615187042304,twitterfeed,21625,24,0,0,No,9/12/2012,,"For fans of the Fifty Shades of Grey series - everything you'd like to know about the books, characters and upcoming film.",View,
2/5/2016,@CherryRedsReads,Lauren R.,#tbt I can't believe it was 1 year ago already! #fiftyshades #NYC #FUNTIMES https://t.co/D0yCbijAKA,695603307075735553,Instagram,756,1420,0,0,No,5/18/2009,New York,Owner of CherryRed's Reads/Blogger/ LPU Lifer/ Minxy/Reviewer/BookWhore/ Music Lover/ Coffee Addict,View,
2/5/2016,@CherryRedsReads,Lauren R.,#TBT w/my gals @cheekym72 @feistyangel34_ to see #fiftyshades #nyc premier! #FUNTIMES https://t.co/fRsZyAh0Sf,695603963438223360,Instagram,756,1420,0,1,No,5/18/2009,New York,Owner of CherryRed's Reads/Blogger/ LPU Lifer/ Minxy/Reviewer/BookWhore/ Music Lover/ Coffee Addict,View,
2/5/2016,@AnaSGrey,Anastasia Steele,It's Fifty Friday! Happy #FuckMeGreyFriday #FiftyShades https://t.co/q4PgWe9q8k,695603968819531776,Twitter for iPhone,40410,429,10,43,No,4/18/2012,"Seattle, Washington, Worldwide",Love is Grey...|WSU Graduate| |Editor in Chief at Grey Publishing| Fifty Shades Of Grey Trilogy @FiftyShades by @E_L_James #FiftyShades,View,
2/5/2016,@dakotaforevere,Ana,How could I live before? ❤️💔 #ChristianGrey #FiftyShades https://t.co/ExAjFj2ocp,695606993726410754,Twitter for iPhone,854,579,3,14,No,12/13/2015,"Seattle, WA",",”You wanted hearts and flowers,” . “You have my heart.” . “And here are the flowers.”, #Darker",View,
2/5/2016,@vinanurwanita2,mpiehpin2,Christian Grey and Anastasia Steele #FiftyShades https://t.co/EqTFEQkLor,695608089077108736,Twitter for Android,1503,2186,2,4,No,5/24/2014,Indonesia,*Super Junior* @donghae861015 *EunHae * @iansomerhalder *Delena* @JamieDornan @MattBomer @SerkanCayoglu @baris_arduc,View,
2/5/2016,@stine1_online,stine1_online,I just entered a @Polyvore contest: THREE TROPHIES + 100 SET LIKES #FiftyShades #dakotajohnson https://t.co/wKmXvyJG7Y #polyvoreStyle,695612293506142208,Polyvore,3608,2389,0,1,No,8/12/2011,Germany,"Print-on-Demand Designer, Photographer's Wife and Fifty Shades of Grey Addict. I actively re-tweet and follow back!",View,
2/5/2016,@fsog_greysessed,Michelle | FSD,ICYMI • Click the link below to enter to win a copy of the #FiftyShades soundtrack! 🎤💿❤️ #giveaway https://t.co/S6yi48uEdI,695615542879588354,Twitter for iPhone,6933,689,9,24,No,7/28/2014,New York • Seattle,"Welcome! This is a fan page for #FiftyShades, #DakotaJohnson, #JamieDornan & @E_L_James • Follow for daily news and updates • #GREYSESSED • Laters, Baby ;)",View,
2/5/2016,@ajeykul,Ajey Kulkarni,regram @_laters___baby_ #anastasiasteele #christiangrey #dakotajohnson #jamiedornan #fiftyshades… https://t.co/EsYZEIhZJl,695616454687911936,Instagram,160,335,0,0,No,3/8/2010,Bangalore,Joy & Love .... That's me :),View,
2/5/2016,@50Latersbaby,Fifty Shades Darker,The toast scene #FiftyShades https://t.co/cOUzOZrKod,695616756967153665,Hootsuite,63758,5552,22,109,No,4/30/2012,New York,"Crissy from the Laters, Baby site and Fifty Shades Fan Podcast http://t.co/IhTFj1kc9W I love reading, travel, photography and giraffes! Laters!",View,
2/5/2016,@FrielanceMusic,Greg Friel,Fifty Shades Of Greg Volume Two is coming soon! #FiftyShades https://t.co/MvdKdVVYAB,695619716065263616,Instagram,676,1528,0,0,No,4/26/2009,Glasgow,"Singer/Songwriter/Composer/Producer based in Glasgow, Scotland.",View,
2/5/2016,@BobbyCartoon,Bobby Movie Box,Fifty Shades of Black : Way Shadier Than Gray #FiftyShades #FiftyShadesOfBlack coming soon https://t.co/pL2gN09rdp,695624736261287936,Twitter Web Client,6525,117,0,4,No,9/12/2015,,Unlimited Watching #Movies #TVShows HD. Let it to your device and enjoy now Request Movies with #BobbyMovieBox_Request. Have a Problem with #BobbyMovieBox_Help,View,
2/5/2016,@mara15_tina,Mara,"""@50Latersbaby: The toast scene #FiftyShades: I love that scene. So delicious 😛",695625566905618432,Twitter for Android,15,29,0,0,No,5/7/2015,Germany ,wife & mother ❤ I Love my family ❤ good actor and good singer ❤,View,
2/5/2016,@Israelgirly,Rika-Germany,"Be in Team #FiftyShades and get the greytest ""Grey - Darker - Freed"" shirts: https://t.co/ozDG6eqDYY https://t.co/YCpv6MQzMs",695625604377481216,Twitter Web Client,1545,1584,2,10,No,1/17/2011,ShirtWorld,Fangirl :) #FiftyShades #JamieDornan AND #AmeliaWarner #MattBomer #Dallas #LeightonMeester #GossipGirl #OnceUponATime #Warehouse13 #WhenCallsTheHeart,View,
2/5/2016,@JamieDornanNI,Jamie Dornan NI,"@E_L_James Found this old edit I made from an actual TV quiz show in 2014, still makes me laugh. :-D #FiftyShades https://t.co/j84EN6pkto",695626937000202240,Twitter Web Client,11433,340,6,24,No,1/11/2014,Northern Ireland,"A Northern Ireland based fan page on Twitter, Facebook, YouTube, Instagram & Pinterest for all things Jamie Dornan",View,
